online_review_id,online_order_detail_id,user_id,online_class_id,online_review_content,online_review_date,online_review_rate
593,593,4979,67,몇번째 시키는지.. 진짜 맛있어요... 유통기한 짧아서 고민하시는데 걱정안하셔도돼요^^  까면 그자리에서 다먹거든요ㅎ 아침에 식빵에다가 올려서 커피랑 같이 먹고 출근하면 간편하고 든든해요!,2021-02-17,50
594,594,4980,67,맨날 바질카도 먹다가 이번에 명란 처음시켰는데 명란이 더 맛있어요.... 근데 둘다 너무 맛나서 진짜 2년째 생각날때마다 먹습니다ㅠㅠ 꼭드세여 진짜 후회안해요,2021-02-17,50
595,595,4981,67,"눈팅만하다가  배고플때 구매했는데요..!이거온다고해서 퇴근시간만 손꼽아기다리다가 퇴근하고 바로 빵집으로달려갔습니다! 아쉽게도 바게트품절이라 올리브치아바타 사서 얹어먹었거든요?
세상에..... 신의한수였습니다. 여러분 올리브좋아하시면  강력추천 합니다.
같이 드셔보세요~새우의 통통한 살과 치아바타의 쫄깃한식감과 올리브의 고소함이 어우려져서 끝내줍니다! 저 웬지... 또 사먹을것같아요..!",2021-02-17,50
596,596,4982,67,"유통기한이 짧아서 걱정했는데 괜한 걱정이었어요..^^
모닝빵 한 봉지사서 듬뿍 넣어 먹었더니 모닝빵이 남았슴다..ㅎㅎ
느끼하다는 후기가 있던데 저는 너무 취향이었어요!",2021-02-17,50
597,597,4983,68,"여러분... 빨리 그냥 사세요. 칫피스틱은 일반스콘보가 조금더 수분감있는데 입안에 촥촥 뭉치는 식감인데 탄산수/뜨거운 차/아아로 목막힘을 풀어주시면 존맛...

다앤하 칙피스틱 다기 고정메뉴로 추가해주세요 ㅠㅠㅠ 엉엉엉 근데 치즈게 저의 최애!! 안에 롤치즈가 있어서.... 존맛... 못잊어............ 쟁여두고 또 쟁여둬도 부족해",2021-02-20,50
598,598,4984,68,"칙피스틱이 짱이네요 역시👍🏼 왜 없애셨나요 ㅠㅠ 
이게짱이라구요",2021-02-20,50
599,599,4985,68,"게릴라 칙쇼 3개랑 치즈 칙쇼 다 먹어봤는데 왜 사람들이 치즈 칙쇼를 베스트로 꼽는지 알겠더라구요ㅠㅠㅠ진짜 달달하고 진하고 너무 맛있게 먹었어요ㅠㅠㅠ먹자마자 재구매생각 들더라구요! 게릴라 칙쇼는 얼그레이랑 당근케이크는 무난했고 초코나무숲이 맛있었어요! 같이 주신 칙프레드도 아주 맛있습니당,, 여튼 제 원픽은 치즈칙쇼! ㅠㅠㅠ이건 냉동실에 항상 쟁여두려구요!",2021-02-20,50
600,600,4986,68,"후기보고 긴가민가했는데 진짜 일반 당근케이크랑 비슷한 맛, 아니 제 기준에선 더 맛있어요 🧡 게릴라하면 꼭 챙겨 사야할거 같아요",2021-02-20,50
601,601,4987,68,"게릴라로 궁금한 맛들이 떠서 주문해봤어요~  
당근케이크가 전자렌지로 30초 해동시키니 빵 부분은 너무 맛있는데 크림치즈가 덜 녹아서 30초 더 돌렸더니 빵이 떡 식감이 돼버렸네용ㅋㅋ 자연해동시키면 맛있을 것 같은데 렌지에 돌리면 빵이랑 크림치즈랑 살짝 따로 노는 것 같아서 아쉬웠어요ㅜㅜ 그래도 빵부분은 너무 맛있어요! 제 최애인 치즈맛만큼 맛있었어요♡ 
깔라만씨는 콩맛이랑 상큼한 맛이 동시에 느껴지는 신기한 맛이었어요. 샘플로 주신 카카오큐브는 지난번보다 맛있어진 느낌이네용~ 쑥 스프레드도 조금 달게 느껴지긴 하지만 그래도 크래커에 발라서 잘 먹었습니다! ",2021-02-19,40
602,602,4988,68,"많이 달지 않으며 하나만 먹어도 포만감 가득한 고마운 당근시나몬 맛입니다🧡 이번에 포장이 바뀌었는데 먹기 더 편해졌어요:) 종이박스같은 것 깔아주신 것도 깔끔하게 먹게 돼서 좋았어요 ㅎㅎ
여전히 제 최애는 치즈이지만 시나몬 맛도 강하진 않아서 큰 호불호 없이 좋아하시지 않을까해요! 쫀쫀꾸덕한 식감은
늘 최고에요:)",2021-02-19,40
603,603,4989,68,"이번에 게릴라로 당케랑 얼그레이 구매했어요!!
저게 얼그레이 되게 좋아해서 엄청 기대했는데 아쉽게도 얼그레이가 기대에 미치지는 않았어요ㅠㅠ 하지만!! 당케가 정말 미쳤습니다...안에 크림치즈 진짜 진하고 당케랑 잘어울려요ㅠㅠ 특히 느끼하지 않아서 너무 좋았어요 다음에도 게릴라로 뜨게 된다면 몇개 쟁여겠습니다😭",2021-02-19,40
604,604,4990,68,꾸덕꾸덕하고 맛있어요. 다이어트 하면서 디저트도 못먹고 지쳐서 주문해 봤는데 달지 않으면서 꾸덕하면서 맛있네요! 꾸덕해서 그런지 배도 잘 찹니다~,2021-02-19,50
605,605,4991,68,당케는 촉촉하고 초코나무숲은 녹차가 살아있어요!녹덕으로써 대만족입니다ㅠㅠ,2021-02-19,50
606,606,4992,68,"이거 비건케이크 맞나요?
몸에 좋은 건 맛이 없다는 편견을 깨주는 맛입니다
병아리 콩의 식감은 그대로 느껴지는데 부드럽구 촉촉하면서 치즈크림의 꾸덕함과 고소함까지...
세 개 다 매력적이라서 뭐가 제일 맛있다고 못하겠어요
보내주신 스프레드도 정말 고소해요!!
감사히 잘 먹겠습니다 ",2021-02-19,50
607,607,4993,69,가족들이 좋아해서 다들 맛나게 먹더라구요!!!!🥰감사합니다,2021-02-20,45
608,608,4994,69,"딸기가 상큼하고 알도 커서 맛있었어요!
달달한 팥이랑 상큼한 딸기라서 잘 어울리고
이때만 먹을 수 있어서 그런지 몰라도 더 맛있었네요ㅎㅎ",2021-02-20,50
609,609,4995,69,"오자마자 식구들끼리 다먹어버려서 사진도 못찍었네유,,딸기도 달고 찹쌀떡도 맛있었어요ㅠㅠㅠ비싼값을 합니당",2021-02-20,50
610,610,4996,69,진짜 너무 맛있어요!!!! 배송 받자마자 다 먹고 그 자리에서 바로 주문했습니다. 떡이 쫄깃쫄깃하고 탱글탱글해요 팥도 너무 달지 않고 딸기도 엄청 신선하고 큼지막해요! 한 입 베어물면 과즙이 팡팡 터지는데 떡이랑 팥이랑 너무 잘 어울려서 정신차려보면 어느새 망개잎 하나 더 떼어내고 있어요. 마지막에 은은하게 남는 향까지 행복한 맛입니다. 고민고민하다가 시켰는데 대만족이에요. 문의도 너무 친절하게 응대해주셔서 감사했습니다! 진짜! 맛있어요!!,2021-02-19,50
611,611,4997,69,"너무너무 맛있어요ㅠㅠ
식감, 딸기 당도 !! 이렇게 맛있어도 되나요!!
재주문 갑니다^^",2021-02-19,50
612,612,4998,69,너무 맛있어요 ㅠㅠ 딸기도 달달하고 진짜 계속 땡기는 맛입니다 ,2021-02-19,50
613,613,4999,69,"싱싱한 딸기가 쏙~찹쌀떡도 얇아서 먹기좋아요 
진짜 맛있어요",2021-02-19,50
614,614,5000,69,"너무맛있어서 애인 집에 보내줬어요~
저희집에도 몇 통 더 사려구요ㅎㅎ
생딸기망개떡 평생 팔아주세요❤️",2021-02-19,50
615,615,5001,69,짱짱짱,2021-02-19,40
616,616,5002,69,딸기도 크고 팥도 많이 달지 않아서 굿입니당~,2021-02-19,50
617,617,5003,71,"생각보다 배송이 빨리와서 놀랐고 너무 예뻐서 더 놀랐어요ㅠㅠ
친구도 너무 감동하면서 좋아했어요!!
작가님도 너무 친절하시고 정말 감사합니다💕",2021-02-19,50
618,618,5004,71,선생님께 감사 선물로 드리려고 구매 했는데 배송도 빠르고 잘와서 너무 좋아여 ㅎㅎ ,2021-02-19,50
619,619,5005,71,예쁘고 맛있는 케잌 너무너무 감사해요!! 남편 취업 축하 케잌이었는데 남편이 너무 좋아하더라구요~ 뿌듯뿌듯~~집이 그렇게 멀지않아서 직접 찾으러갔는데 케잌꺼내주신 분도 너무 친절했구요~ 덕분에 즐거운 시간 보냈습니다!! 다음 기념일에도 또 주문하러 올게요^.^,2021-02-19,50
620,620,5006,71,굿굿쟙 🤍,2021-02-19,50
621,621,5007,71,"친한 언니 졸업 축하 선물용으로 주문했는데 언니가 엄청 좋아했어요!! 케이크 공백없이 꽉 차 보이도록 예쁘게 꾸며주셨구 글씨두 너무 이쁩니다ㅠㅠ문구 두줄 꼭 하세요 만족도 100%
케이크도 맛있다구 하더라구요ㅋㅋㅋ
직접 픽업했는데 작가님이 엄청 친절하시구 보관설명도 잘해주셨어요! 아이디어스 설치한 보람이 있네용ㅎㅎ 
담에 남친이랑 기념일 때도 주문할 예정입니당",2021-02-18,50
622,622,5008,71,설지나고 바로 잘받았어요~ 꼼꼼한포장과 맛도 괜찮았어요~ 너무 괜찮아서 다음에도 또 구매하고 싶어요,2021-02-17,50
623,623,5009,71,"⭐⭐친구가 보자마자 예쁘다고 소리질렀습니다!! ⭐⭐
사장님이 궁금한 점에 답변도 빠르고 친절하게 잘 해주셨어요!
배송도 빨리 왔고 꼼꼼하게 포장해서 보내주신 덕분에 무사히 잘 받아볼 수 있었습니다!! 감사합니다 :)

혹시 주문을 고민하고 계신 분이라면 걱정 말고 주문하셨으면 좋겠어요~!! 저는 만족합니당ㅎㅎ",2021-02-17,50
624,624,5010,71,남자친구가 아주 마음에들어해요! 하트말고 다른걸햇어야 햇나 싶지만 마음에 들어하니 넘 죠아요!,2021-02-17,50
625,625,5011,71,뒤늦게 적는거지만 정말 맛있었어요...존맛탱🖤,2021-02-17,50
626,626,5012,71,아니!! 이렇게 예쁠수가!! 핑크의 색이 사알짝 탁하다는 것과 글씨를 조금 크게 써달라고 요청드렸는데 생각했던 것만큼 꽉 꽉 채워져있지 않아서 아쉬운 마음 빼면 너무너무너무 예쁩니다 ㅎㅎ 맛도 맛있었으면 좋겠어요~~~❤️,2021-02-17,50
627,627,5013,72,선물용으로 구매했는데 가격도 저렴하고 구성도 다양하고 선물받은 사람이 좋아하네요!! 담엔 제꺼도 시켜볼게용ㅎㅎ,2021-02-20,50
628,628,5014,72,,2021-02-19,50
629,629,5015,72,선생님들이랑 나눠먹었는데 다들 맛있다고 하셨습니다 앞으로 자주 먹을께여 감사합니다!,2021-02-19,50
630,630,5016,72,촉촉하고 너무 맛있었어요 사진 찍을 틈도 없이 먹어치웠어요~,2021-02-19,50
631,631,5017,72,후기가 늦엇네요 선물로 보내줫는데 너무 맛잇다네요 감사합니다~,2021-02-19,50
632,632,5018,72,"이 가격에 이 구성이라니 놀라워요~ 
모양도 이쁘고 맛까지 최고입니다~♡
하나는 선물용 하나는 제가 먹으려구 주문했어요
더 주문해서 집에 쟁겨 놓아야 겠어요^^
",2021-02-18,50
633,633,5019,72,"선물했는데 친구가 너무너무너무 좋아했어요
원하는날에 도착안할까봐 걱정했는데 딱 맞게 도착해서 서프라이즈도 성공했어요!!
예약발송도 신경써주시고 손글씨까지 써주셔서 너무 감사해요ㅠㅠ 예쁘고 맛있고 친구가 감동받아서 좋아하네요
저도 친구도 모두 행복했습니당",2021-02-18,50
634,634,5020,72,"벌써 선물로만 두번째 구매에 오늘 또 선물할 친구가 있어서 추가로 구매했네요
첫번째 구매시엔 친구한테 바로 보내서 오늘 처음 실물 영접해봅니다
이것도 선물용이라 맛을 보지못해 맛보기로 시리얼이 오길 바랐는데 머랭쿠키가 와서 좀 아쉬웠어요😭

저번처럼 손글씨 메모 요청했는데 누락되어 문의 드렸지만 제가 쓸 수 있는거라 괜찮다고 했네요
그래도 말은 해드려야 할거같아 말씀드린거구요~
주문했을때도 주문량이 어마무시할텐데 작가님께서 앞전에 문의했던 내용 기억해주셔서 먼저 재확인 요청해주시고 신경 써주셔서 좋은 기억으로 남아있는 작가님입니다
정말 부담없이 선물하기 좋은거같아요 담번엔 제가 먹을걸로 구매해보겠습니다
가격 변동없이 오래 판매해주세요👍😆",2021-02-17,50
635,635,5021,72,"너무 맛있게 잘 먹었습니다
생각했던거보다 크기가 작고 배송이 너무 느린것만 빼면 너무 만족스러워요",2021-02-17,50
636,636,5022,72,"부담없는 가격으로 
다쿠아즈를 먹다니요~~^^
감사합니다~~~",2021-02-17,50
637,637,5023,73,"통통을 
막으려
구매한
빵🤣.
정말로
고소해
자꾸만
손이
가😁.",2021-02-19,50
638,638,5024,73,"두번째구매입니다
고소하고 너무맛있어요ㅎ",2021-02-18,50
639,639,5025,73,맛있고 좋아요! 배송 빠르게 잘 왔어요~,2021-02-18,50
640,640,5026,73,ㅠㅠㅠㅠㅠㅠㅠ 하나가 아예 포장이 뜯어져서 와서 식빵 주워담았어유ㅜㅜㅜㅜㅜㅠㅠ 그거빼곤 만족합니다 먹어보진 않았지만 맛있을것같아요,2021-02-18,35
641,641,5027,73,이렇게 먹고 일가면 가벼우면서도 든든해요 또 시켰어용 건강해지는 이 기분~ ,2021-02-18,50
642,642,5028,73, 버터에 꾸워먹으니 너무 맛있네요~ 한조각만 먹어도 든든해요 ㅎㅎ ,2021-02-18,50
643,643,5029,73,이렇게 많은 양이 올 줄 몰랐어요! 5천원인데 가성비가 정말 최고인 제품b 하나는 잼에 발라 먹어봤는데 진짜 너무 맛있어요ㅠㅠ 다 먹으면 바로 다시 구매해야겠어요♡♡,2021-02-18,50
644,644,5030,73,월요일 밤에 주문했는데 화요일에 출고되어 수요일에 빠르게 받았습니다. 신경 써주신 덕분에 이상 없이 도착했네요. 여태 받았던 빵 중 색이 제일 예쁜 것 같아요ㅎㅎ,2021-02-18,50
645,645,5031,73,,2021-02-18,50
646,646,5032,73,,2021-02-18,50
647,647,5033,74,"넘나 맛있는것...먹고반해서
친구선물로 또 사버렸어요
사랑합니다ㅜ
믿먹~~~",2021-02-19,50
648,648,5034,74,"넘 맛있게 잘먹었어용
로이스를 생각 했는데̄̈ 로이스랑은 다른느낌인데도 
맛있네요 ㅎㅎ̆̈ 잘 먹었습니다",2021-02-19,50
649,649,5035,74,,2021-02-19,50
650,650,5036,74,오자마자 먹어봤는데 너무 맛있어요~,2021-02-19,50
651,651,5037,74,진짜맛있어용!엄지척!!,2021-02-19,50
652,652,5038,74,남자친구한테 선물했는데 맛있다고 하루만에 다 먹었다네요ㅋㅋㅋㅋ나중에 제것도 사서 먹어봐야겠어요,2021-02-17,50
653,653,5039,74,감사합니다~~,2021-02-17,50
654,654,5040,74,"녹차도 기본초콜릿도 존맛입니다 
한번에 다 먹을뻔한거 아껴먹었네요 ㅜㅜ 
리뷰대로 커피랑 마시니 완벽합니다",2021-02-17,50
655,655,5041,74,부드럽고 느끼하지 않고 은근 달달한 맛나는 초코릿 입니다 포장도 잘 되어서 왔고 귀하게 잘 먹었습니다,2021-02-17,50
656,656,5042,74,"선물용으로 샀는데 너무 맛있다네용!
전 조금 달았지만..선물용으로 만족합니다!",2021-02-16,50
657,657,5043,75,"남편이좋아해서 샀는데 맛있다며 대게 잘먹어요ㅎㅎ
",2021-02-20,50
658,658,5044,75,정말 맛있어요! 냉동실에 꽝꽝 언 걸 에프 180도에 15분 돌린 후 살짝 식히고 먹으니 타르트지는 바삭하고 속까지 뜨겁고 순삭이네요.. 한 번 먹을 때마다 두 개씩 먹었어요 이 가격에 이 맛이면 앞으로 쭉 구매할 생각 입니다~~,2021-02-20,50
659,659,5045,75,"맛보기로 종류별로 보냇눈대 
극찬이네요~~",2021-02-19,50
660,660,5046,75,"분명 회사사람들이랑 나눠먹으려고 7개 샀는데
5개를 혼자 하루만에 다 처먹었읍니다...
회사사람들 나눠줄거는 조만간 다시 재구매하려구요",2021-02-19,50
661,661,5047,75,"맛있어요~! 별5개가 안되는건 에그맛이 조금 아쉬워서;ㅅ;
나는 계란타르트! 하는 맛보다 계란맛 살짝, 부드러운 크림맛이에요! 물론 에어프라이에 어떻게 돌려야 더 맛있을지 찾아봐야겠지만 여태 아이디어스에서 시켜먹은 타르트중에 1등입니다.
기본에 충실한 타르트에요!",2021-02-19,45
662,662,5048,75,넘 맛있서요,2021-02-19,50
663,663,5049,75,좋은 선물이 되었어요,2021-02-19,50
664,664,5050,75,"쏘큣하구요💕 너무 친절하시구 많이 달지 않구 맛있어요!!
열어분,,,오븐에 넣으시고 180도 8분 정도 돌려서 뜨끈뜨끈하게 드세요,,,전자레인지랑 맛이 틀립니다 이건 혁명이야 뜨끈할때 먹었으면 을마나 더 맛있었을지 기대가 되는 맛이군요 한번 찾아가보겠읍니다,,,
여기가 후기 제일 많아서 에그타르트 넘 먹고싶어서 시켰는데 올바른 선택이었읍니다,,,,,, 추천해요 짱짱잉에요 버터의 풍미가 촤아악 파도처럼 이렇게 몰려옵니다,,,,,,
인서타에도 올렸는데 더 먹고싶엎욮 흑훅",2021-02-18,50
665,665,5051,75,맛있어용!!!,2021-02-18,50
666,666,5052,75,너무맛있어요 ㅠㅠ,2021-02-18,50
667,667,5053,76,"너무맛있어요
담에는더많이주문해야겠어요
그리구 서비스 마들렌감사합니다^^",2021-02-18,50
668,668,5054,76,"아...너무맛있었어요..!!!!
포슬포슬한스콘 너무 사랑합니다
사진찍는다는걸...까먹고 다먹고 찍었네요;;;
5개만 산 제가 너무 원망스럽네요!!!!
",2021-02-17,50
669,669,5055,76,"우선 업체 측 사정으로 부분배송 이해해드렸는데
택배사 실수로 하루 더 지연되어 계획했던 날짜에 사용할수 없게 되었습니다. 주문시부터 몇번을 확인한 내용인데..식품 주문하면서 이런경우 처음이에요. 그걸로 끝이죠.. 그리고 일처리가 너무 느려요. 꼭 확답을 들으려면 이틀 걸리네요..그때마다 바쁘다고 하시는데 다들 바쁘죠.
친절도도 중간.
쿠키는 생각보다 크기가 가지각색이네요.
시식전이지만 맛있길 바래요!!!
",2021-02-10,30
670,670,5056,76,맛있어요~~~냉동했다 실온에 해동 시켜서 먹었는데도 맛있어요 ㅎ,2021-02-08,50
671,671,5057,76,맛있어요 자주 주문할 생각입니다,2021-02-06,50
672,672,5058,76,플레인 스콘은 여기서~~,2021-02-04,50
673,673,5059,76,"어머니께서 스콘을 드시고 싶으시다길래 고민하다가 플레인으로 주문했어요. 입이 짧으셔서 뭐든 두 세 번 드시면 안 드시는게 다반사이신데, 한 개 다 드시더라구요. 촉촉하고 포슬포슬한게 맛있다고 굉장히 마음에 들어하셔서 기뻤네요 ~",2021-02-02,50
674,674,5060,76,"스콘 처음 먹어봐서 스콘의 맛은 잘 모르지만! 
한입 먹고 맛있다고 느껴서 바로 다 먹었습니다! 
다음에 구매하면 다른 아이들과 함께 구매할 것 같아요!!",2021-01-30,50
675,675,5061,76,"재구매 가능.
몇 주 전부터 스콘이 계속 먹고 싶어서 드디어 샀습니다.
온라인으로 빵 사는 건 처음인데 하여튼 택배 받자마자 바로 뜯어서 맛을 보았습니다.
전체적으로 담백 + 고소하고, 겉 파삭 + 속 촉촉의 작가님 설명과 같습니다.
그냥 물이랑 같이 먹었는데, 스콘을 포크로 쪼개어 먹을 때 끝 맛이 떫고, 쓰거나 텁텁한 느낌이 있습니다.
근데 저는 이런 맛을 굉장히 좋아합니다. 하나 다 먹고 나니까 입맛이 떨어지긴 합니다.
제일 좋았던 건 짠맛이 현저하게 적었다는 것.
사실 스콘 한 개도 질려서 제대로 못 먹은 적도 있는데 이 제품은 괜찮았습니다.
달지 않아 그냥 먹어도 좋았고, 좀 더 촉촉한 식감과 달달함을 원한다면 점성 있는 잼, 시럽 같은 거랑 곁들이면 될 것 같더라고요.
다음번에는 따듯하고 조금 달짝지근한 우유랑 같이 먹어보겠습니다. 다시 올게요.",2021-01-08,50
676,676,5062,76,"맛보려고 샀는데 엄마가 드셨어요..^^
맛이 궁금합니다...ㅋㅋㅋㅋ",2020-12-30,50
677,677,5063,77,받자마자 쑥쇼콜라 트라이했는데 진짜 진하고 맛나서 감동!,2021-02-20,50
678,678,5064,77,소분해서 반개씩 먹어요 치즈맛 초코맛 너무 맛있어요~,2021-02-20,50
679,679,5065,77,병아리콩 조아해서 시켜봤는데 적절히 달달하고 목멕히는 맛이 좋아요👍,2021-02-20,40
680,680,5066,77,"맛있었는데 약간 식감이 다식? 같아요.
그 병아리콩 입자가 느껴져서 처음엔 적응이 안됐는데 
먹다보면 담백하고 냉동해두면 천천히 먹을 수 있어서 좋고
크기도 커요! 근데 안에 필링이 좀 더 많이 있었으면...ㅎㅎ",2021-02-20,50
681,681,5067,77,얼그레이 쇼콜라에요 ㅎㅎ 약간 쌉싸름 하면서 향이 좋아요. 정식 메뉴로 생기면 좋겠어요. 초코나무숲이랑 당근케이크도 기대되네여~^^,2021-02-20,50
682,682,5068,77,"이번에는 많이 안 찌그러져 와서 다행이었어요!
깔라만시에 빠진 딸기가 느끼하지 않고 딸기 요거트 같이 새콤하니 맛있더라구용 ♥ 
다만 빵이 조금 푸석푸석한 느낌이 강했는데 그래도 그 나름대로 좋아서 맛있게 잘 먹었어요 !
여전히 흑임자는 너무 맛있었습니당 ㅎㅎ",2021-02-20,40
683,683,5069,77,"얼그레이 순이 나야낭 ♡♡
다양한 맛이 있지만 저는 카카오랑 얼그레이에 정착할거에요 아 치즈두용 ! 단호박이랑 모카두용 ! 응 다 너무 맛있다는 말이에요
얼그레이 향이 엄청 찐~~~~~ 해서 독하게먹는? 저는 너무 만족스럽습니다
다만 제가 옛날부터 먹은건아니지만 요즘들어 빵이 많이 퍽퍽해진 느낌이에요 그건 아쉽네요
다음 게릴라,,, 얼그레이,,, 존버합니다 ♡♡",2021-02-20,50
684,684,5070,77,"생각보다 크구 무겁네요
맛있을거같아요>_<
다만 상자가 한쪽이 찢어져서왔어요ㅠㅠ
잘먹겠습니당💙",2021-02-19,50
685,685,5071,77,"친구한테 선물했는데
맛있다고 하네요^^
감사합니다!",2021-02-19,50
686,686,5072,77,하나가 터져서 왔네요 하지만 바로 다시 보내 주셔서 잘 먹었습니다 배송이 3일 만에 와서 조금 아쉬웠네요 유통기한이 3일 인 제품이라ㅠㅠ,2021-02-19,40
687,687,5073,78,"친구 선물로 사줬어요! 이친구가 초코 못먹어서 랜덤으로 시키고, 요청에 초코맛 빼달라했는데 그렇게해주셔서 정말 감사해요ㅎㅎ 마카롱시킬땐 계속 여기서 시킬꺼같아요!!",2021-02-20,50
688,688,5074,78,"동생 왈

두꺼운 스티로폼 상자에 아이스팩, 뾱뾱이로 녹지않고 안전하게 배송됨.
근데 다크초코 마카롱이 따로 놀면서 옴.. 그래도 녹지 않아서 다행이라고 생각함.
마카롱에 스티커 붙어서 맛 구별 용이하고 재료 알 수 있어서 좋음.
가루 아끼지 않고 묻혀준거 같음.
가성비 좋다. 
라네욤 ㅎㅎㅎ",2021-02-20,50
689,689,5075,78,맛있어요! 치즈향이 조금 더 강했으면 좋겠지만 굿굿,2021-02-20,50
690,690,5076,78,너무 맛있어요ㅠㅠ 서비스로 꼬끄 주신 것도 빠샥빠샥 잘 먹었습니다!!,2021-02-19,50
691,691,5077,78,딸기요거트맛 이번에 처음 먹어봤는데 다음에도 또 사먹을정도로 맛있네요!,2021-02-19,50
692,692,5078,78,선물용으로 보냈는데 아주 만족해하셔서 기분좋습니다^^ 담에 또 주문할께요! ,2021-02-19,50
693,693,5079,78,,2021-02-18,50
694,694,5080,78,마카롱 좋아하는 친구 설날 선물로 구매했는데 엄청 좋아했어요,2021-02-18,50
695,695,5081,78,"한 개에 평균 2000원되는 뚱카롱이라 가성비 킹정이고 맛도 있습니다.
후기를 엄청 꼼꼼히 봐봤는데 다들 맛있다곤 하지만 호불호가 갈리더라구용
저는 다 괜찮긴 한데 크림치즈류보다는 과일류나 맛이 진했던 달다구미?맛이랑 당근케이크맛이 가장 맛있었어요 맛있게 잘 먹었습니당!!
그리구 달지 않아서 한 번에 20개 다 먹을 수 있었어요 또 레드벨벳 마카롱에 있는 케잌시트 맛없다고 들었는데 전 촉촉하구 달았어요",2021-02-18,40
696,696,5082,78,맛있었어요. 만족해요.😊,2021-02-17,50
697,697,5083,79,,2021-02-20,50
698,698,5084,79,맛있게 잘 먹었습니다!♡♡♡,2021-02-19,50
699,699,5085,79,"햇맛이요
다이어트중이라 구입했어요 
바로 하나 더 시켰어요❤️",2021-02-19,50
700,700,5086,79,맛은 아직 안봣는데 기대되네요!!,2021-02-18,45
701,701,5087,79,"맛있어요
애들이 연어 덮밥 만들어서 후딱 먹어 치우네요 ㅎ
재구매 할께요~^^",2021-02-16,50
702,702,5088,79,와ㅠ 너무 맛있어요. 배송도 엄청 빠르게 왔어요. ,2021-02-16,50
703,703,5089,79,"연어 안 좋아하는 남편이, 먹어본 연어중에 이게 제일 맛있다고 많이 먹더라구요!🤭🤭
연어장도 양 많고 간이 자극적이지 않아서 밥 비벼 한끼 뚝딱 잘 먹었어용ㅎ",2021-02-09,50
704,704,5090,79,쫀쫀하고 비린내도없이 죤맛탱ㅠㅠ,2021-02-08,50
705,705,5091,79,아 너무 맛있는데요. 저는 부페나 일반 식당에 나오는 연어를 못 먹습니다 비려서... 그런데 와 호호 종종 사먹어야겠습니다. 혼자 안주로 먹기 딱 좋아요.감사합니다!!!,2021-02-05,50
706,706,5092,79,예전에 연어장 구입해서 먹다가 어느순간 판매 안하셔서 방황했는데 이번에 재판매하신다기에 사시미랑 같이 구입했어요. 비리지 않고 맛있습니다. 숙성되어 단맛이 나고 쫀득쫀득 식감도 좋아요. 한명 먹기에 충분한거 같은데 기본 제공 와사비와 간장은 작은 파우치라 양이 겨우 맞고나 적은편입니다. 간장 많이 찍어드시면 필히 한개 더 구입하셔서 드세요~,2021-02-02,50
707,707,5093,80,"정성 가득한 샐러드야채 택배 받고 행복해져요~
싱싱한 야채, 이쁜 비쥬얼에 기분 좋네요
다 먹고 재구매 각입니다!!!
작가님 많이 파세요~~",2021-02-20,50
708,708,5094,80,"넘 좋아요👍냉장고 보관해도 오래 신선하네요~
넘 추울때 얼어와서 작가님이 쿠폰 다시 발급해 주셔서
다시 잘 먹었답니다^^ 감사해요🙏",2021-02-20,50
709,709,5095,80,"잘 받았습니다! 신선하고 좋아요~
저도 빨간색 동글동글한거 오는줄 알았는데
없어서 아쉬워요ㅠㅠ",2021-02-20,45
710,710,5096,80,몇번째 재구매인지 모르겠어요. 싱싱하고 종류도 많고~ 굿입니당!,2021-02-20,50
711,711,5097,80,이렇게 싱싱하고 다양하고 양도 많은 채소를 간편하게 집으로 받아볼 수 있다는것에 정말 감사드려요.,2021-02-19,50
712,712,5098,80,"세번째 구매해여~~~~~
싱싱하고 좋아여~~~^^
감사합니다 ^^",2021-02-19,50
713,713,5099,80,"두번째로 시키는건데 겨울인데도 포장 잘 해주셔서 크게
얼지않게 오고 구성도 다양해요~
잘먹겠습니다",2021-02-19,50
714,714,5100,80,"채소가 다양하고 양도 많네요~
거의 다 싱싱하고 어린채소라 좋아요 적상추?이건살짝 숨이죽은것도 있었구요  
그래두 요즘 마트가면 채소 금값인데 정말 반값도 안돼는금액으로 싱싱한채소 구입했네요 ",2021-02-19,50
715,715,5101,80,"급한 주문건이라 애태우먼서 기다렸는데 드뎌 받았습니다
아침에 일찍 도착해서 안심이었어요
다음에는 며칠 여유를 두고 시켜야겠어요 판매자분  사정도 있으니까요
특수상추느낌이었구요
가게샐러드용으로 쓸건데 한번 써보고 괜찮으면 계속 구매하려구요 잘 못본 종류가 많네요",2021-02-19,50
716,716,5102,80,채소 엄청 신선하고 배달도 빨랐습니다. 다먹고 또 구매할게여^^,2021-02-19,50
717,717,5103,81,"애들이 먹어보고 싶대서 샀는데
성공적이에요!
전 안먹는데..혹시 몰라 (애들만 탈날까봐) 저도 먹었네요.
",2021-02-20,50
718,718,5104,81,생각보다 양도 많고 괜찮네요:),2021-02-20,50
719,719,5105,81,"너무 맛있게 먹었어요^^
소스 추가구매 가능하면 좋겠어요!",2021-02-19,50
720,720,5106,81,"맛있어용 
한달에 30번 시켜먹고싶어용",2021-02-19,50
721,721,5107,81,"육회랑 사시미 둘 다 시켰봤는데
음식점에서 먹는거보다 맛있는거같아요!!
첫구매였는데 정말 만족스러웠어요
양념까지 다 챙겨주셔서 간편하고 맛있게
잘먹었습니다😆
또 구매할게요 번창하세요!!
",2021-02-19,50
